1914,1914,2942,2683,2301,2427,2681,2556,2813,2554,2815,2299,2431,2939,2687,1659,2300,5200,2171,2297,5834,1534,2427,2938,1530,1917,1918,2174,2809,3068,3071,2044,1918,2303,2172,2557,2043,2941,3067,2686,2942,2298,1785,2426,1788,1913,2559,2686,2682,1530,2813,1785,1659,1663,1657,2811,1662,1786,2047,2173,1533,2041,2939,2557,2685,1787,2429,2041,2169,2937,2809,5200,2171,2043,1790,2175,2815,2171,1658,2429,3067,1786,4430,5329,2171,1659,1786,4430,2169,2045,2937,2426,1789,1916,2427,1788,2047,3070,1657,2937,1919,2170,2430,2297,3067,2174,2300,2043,1791,2557,1919,2041,4430,2175,1787,1533,2938,2427,2938,2938,2558,1787,1532,2430,2175,2174,2939,1791,1913,1790,2815,1657,2170,3068,2937,2556,1531,4430,2684,3066,2043,2814,5329,1786,1791,2298,1663,2557,1530,1919,2172,2175,2559,2809,2559,2175,1914,2937,2429,2812,1659,2809,1785,1531,1659,2172,2812,2045,5834,2687,5200,2428,2557,2553,2937,2045,2810,1914,2430,2557,2943,2173,2041,3065,1919,2682,2299,1790,2171,2556,5200,2942,3069,3067,2942,2046,2429,3067,2553,1919,1661,2555,1535,1915,2554,2939,2553,2557,1532,2300,1791,1790,1535,2811,1916,2558,2427,1786,2685,3070,2937,2940,2558,2297,2046,1532,2942,2814
2939,1918,2558,1661,2172,2425,1532,2810,2428,1786,1785,2427,2428,2682,1788,2682,2687,5200,5834,5200,5329,2683,2046,2300,2941,2558,1788,2170,2938,1658,2557,2555,1534,2940,2940,2301,1658,1786,2558,1532,3070,1657,2557,3070,3071,1659,2809,2686,1786,2174,1662,2941,2300,2937,2941,1789,1787,2558,2939,2430,1915,2813,2815,3067,1533,2557,2302,5329,2940,1659,2554,1919,2297,2556,2555,2299,1789,2686,2301,1791,1913,2044,1789,1657,1790,2809,2938,1786,2171,1790,2045,2301,5329,2682,1533,2043,2174,1535,2299,2169,2044,2943,2558,1913,2559,1662,3068,2173,1789,1915,4430,1657,2939,2042,1915,2556,1914,2681,2041,2173,4430,1533,2553,2426,2809,1914,5834,2937,1917,1659,2041,1662,2813,1917,2684,2556,1790,2943,2175,3065,2559,1914,2943,1533,2426,2300,2172,2430,2811,1914,1790,1917,2428,1919,2815,2299,2172,1791,2175,2809,2169,2299,2815,3070,2687,1914,2297,2555,2041,1789,2429,2427,1529,2045,2426,2812,5329,2427,2301,3068,2301,2811,1786,2556,3068,2556,1918,2811,1663,2939,2302,1659,1535,1789,2043,2684,1918,2939,2812,1913,2175,1790,4430,2809,5834,2558,2815,2427,1915,2300,2171,1918,1530,3070,2044,5834,4430,1915,1791,2043,2044,2429,3070,2425,2175,2174,2428,2556
2940,1532,2811,1918,2043,1918,2813,2554,2810,1918,2303,3071,2430,2302,2555,2554,1532,2431,2559,2303,2557,2812,1786,2943,3069,2687,2814,1915,2174,2046,1658,2171,2427,1789,2047,2426,1659,1914,2559,2046,2045,1660,2172,2041,2426,1663,2684,2811,2683,2809,2812,3066,1914,1660,1788,2431,2042,1531,2173,2428,2047,1657,2172,1785,2425,2687,2558,2041,1660,5200,1791,1661,2430,1789,1658,2430,1532,1663,1787,1786,5329,1915,2302,1660,3069,2042,2812,2172,2942,2041,2300,3069,2555,1658,2301,2043,2811,2814,1919,2046,2813,1663,1533,1659,2943,1661,3067,2426,2426,2811,3069,2431,2813,2045,1532,2553,1786,2812,1916,1534,2559,2171,2045,2300,1919,2810,1791,2558,2555,2938,2170,1787,2299,1657,2812,2812,1787,3069,2937,1791,1916,2428,2427,2431,1916,2812,2812,1657,3066,1657,2175,1657,2811,3068,2814,2427,2172,1787,2297,2428,2685,2046,1661,1530,2686,2301,2942,2172,1662,1662,2426,1661,2559,2937,1786,1791,2943,2171,1534,1659,2042,2427,3065,3065,2687,2943,1915,1660,2938,2173,2169,1913,1918,5329,2687,1915,2939,2553,2431,2044,3065,2175,1530,1916,5329,2940,2431,1787,2172,1914,2685,1530,2298,2172,2685,1533,1918,2812,2043,1661,2044,3071,2175,2430,2557,2943,2681,3066
2939,1790,3071,2043,2941,1786,3067,2431,1535,3068,2559,3066,2171,2938,1915,2814,2170,1918,1790,3068,2683,2428,1785,1661,2557,2297,2943,2429,3069,2683,2175,1918,2811,1659,1533,1786,2170,1533,1787,2556,2430,2555,2169,2939,2428,1663,2044,2175,2941,2427,2815,2809,2555,2169,1914,2687,2812,2940,5200,2557,2557,2554,2684,2046,2044,1913,2429,2556,2809,1531,1529,1534,5200,2170,2431,1785,2682,2941,3067,2943,2173,2938,2813,2301,1916,2427,2426,2943,1663,2809,3068,2425,1785,2685,4430,2812,2813,2173,2681,1661,3067,5200,1529,1660,2937,2303,1529,2686,1914,2809,2687,2682,3068,2559,1918,2940,2044,2175,3067,2297,1663,2302,1917,2557,2041,1915,1659,1530,1915,4430,4430,1919,3069,2681,2559,3068,1789,3070,2943,3071,2047,2045,2430,2042,1530,2557,2300,1659,1658,3066,2682,2298,2943,2047,2428,1918,1662,2554,2046,2430,2682,2044,3065,1919,2297,2558,2687,1914,1530,1535,2555,2556,2426,2686,1785,2809,2813,2942,2301,2556,2299,1786,1661,2556,2941,1919,2555,4430,1658,2302,1789,1658,2301,1790,2940,1662,2686,2685,2559,3067,1791,2041,1785,1786,2430,2555,1789,1919,2427,1658,1919,2301,2173,1791,2302,2428,2300,2811,2173,1529,1660,2042,2175,2686,2684,2300,5329,1917
1534,2937,2044,2170,2042,2173,1786,2940,1791,2041,2939,2558,2430,2042,2300,1658,2426,1787,2943,1918,1658,5834,1785,2943,2938,2814,1789,2810,2939,1662,1914,2298,2815,3068,3070,2942,1657,2810,2814,1788,5200,2045,3065,3070,2175,1657,2810,1914,5329,1785,2427,2303,5834,1661,1917,2937,2812,2811,3070,3071,2044,1913,2684,1916,2685,2811,2298,1660,2044,3065,3069,2940,2557,3069,2175,3068,2812,1661,2942,2685,2428,2170,2685,2046,2558,2169,1916,2173,1529,2937,2683,1914,3067,1916,2300,1530,1531,2553,2814,2942,5834,2814,2045,2172,1663,2169,1789,2687,1788,2558,1661,1657,2559,2428,2937,2428,2302,2685,2173,1788,1918,1529,2938,1918,3069,1531,2047,1532,2810,2683,2938,2558,5329,1786,2939,2425,2943,2811,1658,1661,3070,2681,2686,2683,2682,1529,2557,2558,2046,2811,2938,2302,2045,1790,2303,2559,2043,1791,1660,3071,1658,2298,1787,3069,1919,1534,2043,2811,1785,2815,2174,2684,2937,2938,2172,2684,2683,2687,1914,2043,1658,2813,1661,1657,1786,2686,1790,2429,2943,1657,2554,2042,1657,2943,2555,2045,2941,2686,2044,2428,4430,2682,2041,1530,2810,2937,2937,2169,2299,1787,3068,2942,2556,2047,1914,2427,2686,2173,4430,2687,3068,2301,3068,1917,1532,3068,2298,2045
2303,2425,3070,1785,2297,2300,2682,2429,2427,2045,2681,3071,2298,2937,1919,2041,1662,1533,1661,2941,1916,2681,1657,2302,2939,2943,1661,2811,1657,2685,3071,1663,2043,2175,1787,1535,2812,2681,2940,1788,2297,2556,5834,2813,2815,2810,2557,1785,2429,2047,1914,2815,2043,2043,2173,3065,2427,5200,5834,2303,3065,2940,2169,1916,2811,2044,3066,2683,1529,5200,2941,2170,1659,3070,1787,2686,2559,2810,3065,1662,1787,2429,2298,2174,5200,2046,2558,1787,2047,2045,2171,1914,2047,2555,5834,1657,1789,1534,3071,1791,2042,2687,2687,1916,1657,4430,2687,2047,2046,1534,1785,1529,2815,2554,2687,2682,2554,5200,1662,1789,1917,2300,1658,2043,2169,3065,2300,2558,1916,1661,2300,2427,2175,2174,1788,1657,2687,1533,2811,1660,2809,2046,4430,1789,3065,1917,5834,1791,2557,1662,1660,2430,2173,2430,2297,2425,2813,2170,2046,2426,2939,2430,1658,2428,2300,2556,1534,2555,1533,1657,2429,2815,1788,2553,3066,2812,1535,1532,2815,1788,1530,2428,1533,2557,1535,2171,1662,2428,1789,2687,1788,2043,2045,1917,2809,1913,2174,2170,2046,2553,3068,2297,5200,2809,2942,2042,3065,2940,1659,1785,2047,2171,2553,3071,2041,2301,1531,2942,1917,1535,1789,1788,2174,1529,3065,1787,2425,2298
1791,5834,1787,2425,2941,1657,2174,2557,1914,2302,2042,1785,2427,1661,2042,2814,3068,2042,2429,1529,2428,1789,1657,2170,1660,1791,1662,2681,2175,2943,4430,1915,5834,1534,2686,1530,2174,2937,3071,2810,1785,1530,2425,1919,2681,1659,1789,3066,3066,1662,1663,2686,1790,1787,2428,2943,1785,2170,2938,2686,1917,2683,3068,4430,1658,2937,2427,1913,1916,1660,2684,3069,1529,1658,2173,1913,1791,2809,1914,2809,2686,1918,2300,2810,2681,2170,5834,2426,2169,2425,2300,2429,1662,2814,2044,2425,1913,2170,1532,1791,5329,2687,2299,2942,1919,2173,2937,5834,2687,1918,2939,2555,1785,2173,1530,2814,1916,2939,2684,2170,2429,2556,2175,1789,2428,2425,2938,2558,2684,3070,2685,1529,5329,2173,1785,2174,2301,2297,2812,2943,1791,1661,2813,2298,2298,3065,2942,1789,2303,2812,2938,1787,2814,2810,1657,2557,1533,2937,2302,2301,3071,1658,1535,2554,1785,2298,2044,1790,1659,2044,1661,2041,2809,1660,2558,1534,1790,2427,1791,1532,1789,3070,1532,2175,3067,2299,2301,2173,2043,1533,3071,1657,1660,2685,2041,1790,2303,4430,2429,2810,2171,2302,2429,2430,2943,1663,2300,2172,1789,1786,2681,1791,2683,3066,3067,2942,2426,2431,1661,2173,2044,1913,1914,2173,3069,2300,2682,1919
2430,1788,1786,2683,1786,3066,3066,2556,1791,2811,2683,1658,2556,2943,3067,1789,2687,1918,2301,2041,1660,2682,1661,1532,2941,2430,2297,3071,2170,3066,2810,2938,2170,1657,1662,2171,2426,2044,1791,2302,1534,3065,2425,2045,1918,2943,2174,2302,2942,1915,2809,2430,1529,2302,2553,2301,1789,2169,2810,2426,2684,2173,2299,1785,1787,2428,2425,3065,1914,5200,2809,2425,2937,3065,2686,2044,3070,1787,1661,2426,1916,2684,1916,1531,2046,2943,1662,2942,2938,1658,1533,1658,1787,2558,2937,1658,2430,3071,2809,1533,1658,1534,1534,2302,2942,2686,2943,1791,2303,2430,1914,2554,5834,1790,2943,2171,2938,1660,5200,2170,1789,2046,2685,2301,2812,3070,3068,2300,1915,2685,2937,2427,1790,2559,1915,2298,2175,2559,2940,1789,2171,2555,1789,1534,1661,2810,2044,1919,2170,1662,3066,1661,2813,2426,1917,2169,2431,1663,1919,3065,1791,2557,1660,2300,5329,1662,2041,1785,1790,1658,1914,2809,2683,2047,2299,1529,2809,2047,2171,2558,2041,2553,2044,2300,1660,1533,1913,2046,2942,2298,1532,2810,2681,2302,1657,1918,1662,2426,2047,2427,3068,2812,2809,1529,2301,2300,1659,2046,2428,1789,2686,1785,2685,1660,5834,2431,1530,2175,3067,1789,2298,3067,2937,2300,1785,2042,1531,2425
2047,1786,2042,1530,2047,2810,2047,1919,2041,2427,2813,1533,1657,2813,2044,2681,1913,2428,2939,2298,1657,1663,2687,2174,2557,2813,1529,1787,3071,1919,2681,3066,1919,2042,2685,1660,2171,1663,2301,1916,1915,5329,2041,2045,2553,2041,2553,1788,1788,1789,2425,2940,2043,2426,1660,2299,1534,1788,1531,2939,2685,2937,1786,2809,2939,2687,1913,2557,1914,3071,3068,2685,2297,2810,2682,1530,2297,1785,1534,1529,1661,2171,2171,1659,3066,2169,2430,3066,2685,2558,1660,2555,1788,1531,2937,2557,1791,2937,2937,2301,1789,2553,2811,3071,1919,2683,1533,3066,2169,2555,2046,2939,2553,2809,2682,2553,1916,1531,2429,5329,1914,2041,2303,2682,2170,2174,2814,2302,2427,2427,2682,2300,2686,2814,2300,1662,2301,4430,2682,3068,2553,2171,2174,2042,2558,2681,2427,1530,2045,2300,3070,2169,5834,2041,1659,4430,2298,2047,1659,2683,3066,2170,1918,2429,2173,1534,2815,2175,2940,2431,3067,5200,2556,2171,2941,3070,1529,2169,1532,1662,2044,2170,2300,2814,2175,1659,2941,2303,2042,2044,2297,2556,1791,2173,2687,3066,5329,1919,2301,2553,3070,2937,5200,2812,1659,1659,3071,3066,5834,1534,2173,2809,2301,3069,1660,2553,2555,2810,1913,2681,2811,1915,1788,5200,1659,2811,2043,1919
1660,2810,3065,2814,2426,2556,1658,2431,1791,2045,2171,2431,1661,2169,2171,2045,2174,1785,1532,2685,2169,2045,1658,1915,1657,2939,2813,2685,2427,2941,2681,2687,2047,2173,2171,1661,1788,2687,2943,1785,1918,1529,2300,2553,2809,1658,2683,1915,2815,2686,2171,3066,2813,2556,5834,2684,2814,1915,2684,1913,2682,1788,3070,2172,1660,2303,2431,1916,2426,2812,1916,2684,2682,2938,2426,2043,3066,2553,2937,2940,1535,1659,1914,2553,3069,2554,2937,2809,1918,3070,2810,2685,2683,2557,2553,2943,1913,2682,2559,2559,2941,2553,2940,2554,2811,2943,1660,2043,2940,2172,2047,2042,3065,3070,2299,2814,2300,2943,2939,2303,2428,2300,2174,2431,2297,2174,2556,2425,2558,1532,1658,2171,1662,1535,2809,1919,2942,2558,2173,2811,2810,1658,2812,2941,1789,1790,2041,1531,2430,2554,2173,1529,1534,2046,5329,1533,2556,1532,5200,2811,2683,2682,1918,2809,1787,4430,2811,3065,2045,1914,2172,1662,2940,2681,2815,2297,1535,2558,5200,3066,2043,2937,2173,2813,1785,2044,1534,1657,1663,3065,2299,2171,2811,1915,4430,2174,1661,1786,2172,1788,1535,2303,1913,1790,2684,1532,1534,2815,2426,2428,1661,2943,2300,1659,2047,1919,2045,2173,1657,2045,2301,1789,5200,2045,1788,2426,2810,1534
