4812,4812,4814,4812,4814,3154,3922,4812,3922,4814,4812,4814,3922,3922,3922,4812,4814,3922,3154,3922,3922,4814,3154,4814,4812,4812,3922,4814,3922,4814,4812,3922,3154,4812,4812,4814,4814,3154,3922,4814,3922,3154,3922,3154,4814,4812,4814,3922,4814,3154,4814,4814,4812,3154,3154,3922,4814,3154,3154,3922,3922,3154,3922,3154,3922,4814,3154,4812,3154,3922,3922,4812,4814,4812,4812,3922,4812,4814,4812,3154,3154,3154,3922,4812,4814,3154,3154,3154,4812,3154,3922,4812,3154,4814,3922,4812,4814,3922,4812,3922,4812,4814,3154,4812,3922,3154,3922,3922,3154,3922,4814,4812,4814,4812,3922,3154,4814,3922,3922,3154
3922,3922,4814,4812,3922,3922,4814,4812,4814,3154,4812,4812,4814,3154,4814,4814,4814,4812,4814,4812,4812,3154,4812,4814,4812,3154,4812,4814,4812,3154,4812,4812,3154,4814,4814,3154,4812,4814,4812,3154,4814,3154,3922,4812,4814,4814,3922,3154,4814,4812,4814,3154,4812,3154,4814,3154,3154,4812,3154,3154,4814,3154,4814,4812,3154,3922,3154,4812,4814,3154,4812,4812,4814,3154,3154,4812,3154,4812,3154,4814,4812,4814,4812,3922,4812,4814,3922,4812,3154,4812,3922,4814,4812,3154,3922,4814,3154,4814,3922,3922,3922,3922,4814,3922,4814,4814,4812,3154,4814,4812,4814,3922,4812,3154,3922,4814,4814,3154,4814,4812
3922,3154,3154,4814,4812,3154,4812,4812,3922,3154,4814,3922,3154,3154,3922,3154,4814,4814,4814,3154,4812,3154,3154,3154,3922,3154,3154,3154,4812,4812,4812,4814,3154,3154,3154,4814,3154,3154,4812,3922,4814,3922,4812,3922,3154,4812,3154,4812,4814,3922,3154,3154,3154,3922,4814,4812,4814,3922,3154,4814,4812,3154,3154,4814,4814,4814,4814,4812,4814,4814,4812,4812,4812,4812,4812,4812,4814,3922,3154,4812,3154,3154,4814,3922,3922,4812,3154,3922,3154,4814,4814,4812,3154,4814,4812,3922,4814,4812,3154,4814,4812,4812,4812,3154,3154,4814,3154,4812,3154,3154,3922,3922,3922,3922,4812,3922,4812,3922,3154,3922
3922,3154,4814,3154,3922,4814,3922,3154,4812,3154,3154,4814,4814,4814,4812,3154,4814,3154,3154,3154,4812,3154,4814,4814,3922,4814,3154,4812,3154,4812,3154,4814,3154,3922,4814,3154,3154,3154,4812,3154,4812,3922,4814,4812,3922,4814,3922,3154,4812,4814,3922,3154,4812,4812,4812,4812,4814,4814,4814,4814,4812,3154,3922,3922,4814,4812,3154,3922,4812,4812,3922,4812,3154,3922,4812,4814,3922,3154,4812,4812,4812,3922,3922,4812,3922,4812,4814,4814,3922,4814,4812,4812,4814,4814,4814,3922,4812,3922,4812,3922,3154,3154,3154,4812,3922,4812,3154,3154,4814,3922,3922,3154,4814,4812,3922,3154,4812,3154,4814,3154
4812,4812,4814,3922,4812,4812,4812,4812,4812,4812,4814,3154,3154,4814,3154,3154,3922,4812,4814,3922,4812,4812,3154,4812,4812,3154,4812,3154,3922,4814,3922,4812,3154,4812,4814,3922,3154,4812,3154,4814,3922,3154,4812,3922,4812,4814,4812,4812,3922,3154,3922,3154,4814,3922,3922,4814,3922,3154,3922,3154,4814,3922,3154,3154,3154,4814,3154,4812,4812,3154,4812,3154,4814,4812,3154,4812,3922,4814,3922,3922,3154,3922,3154,4812,3922,4814,4812,4812,4814,4812,4814,4812,3922,3154,4814,3922,3922,4812,3154,4812,4814,4814,3922,4812,4812,3154,3154,3922,4814,3922,3922,4812,4814,4814,4812,4812,3154,4814,4812,3922
3922,4814,3154,4814,3922,3922,3922,4812,3154,3154,3154,4812,4812,3922,4812,3922,3154,3154,3922,3154,4812,3154,4814,4812,3922,3154,3154,4812,4814,4812,4812,3922,4812,3154,4814,3922,3922,3922,3154,3922,3922,3922,4814,3154,3922,3154,4814,4814,3154,4814,3922,4812,3154,4812,4812,4812,3154,4814,4812,3154,3154,4812,3154,3922,3154,4814,4814,3154,3922,3154,4812,4814,4812,4814,4812,4814,3922,3922,3154,4812,4814,4814,4812,4812,4814,4812,4814,3922,3154,3922,3154,4812,3154,3154,3922,3922,3154,4814,4812,3154,4812,4812,4814,3154,3154,3922,3922,4814,4814,4814,4814,3922,3922,4814,3154,4812,4812,4814,4814,4814
3922,4812,4812,4814,3922,4812,3154,4812,4812,3922,4814,4812,3154,4814,3154,4814,4812,3154,3154,3154,4814,3154,4812,4812,4812,4812,4812,3154,4812,3154,3154,3154,3154,4812,3154,4812,3154,4814,3154,3154,4812,4814,4812,3154,4812,3922,4812,3154,4814,3922,4812,4812,3922,3922,3154,3154,3154,4814,4812,3154,4812,4814,4814,3922,3154,4812,4814,4814,4814,4812,4812,4814,3922,4814,4812,3922,3922,4814,4812,3154,4814,4814,3922,3922,3154,4812,4812,3154,3922,4812,3922,4814,4814,3922,4812,4812,4812,3922,4812,3154,4814,3154,3154,3922,3154,3154,3154,3922,4814,4814,4814,3922,4812,4814,4812,4812,3922,3154,4814,3922
3922,4812,3154,4812,3154,4812,3154,4814,4812,4812,3154,4812,4812,3922,3154,4814,4814,4812,4814,4814,4814,4812,4812,3922,3154,3154,4812,3154,4814,4812,3154,4812,3154,3922,3922,3922,4814,4814,4814,4812,4812,3922,4812,3922,3154,4814,4812,4814,3154,3922,4812,3922,4812,4812,3154,4814,3154,3922,4812,3154,3154,4812,3154,4814,4812,4814,4814,3154,3922,4812,3154,4812,3154,4814,4814,3922,4814,4814,4814,4812,3922,3922,3154,4812,3154,4814,4812,3154,4812,4812,3154,3154,4812,3154,4812,4812,4814,4814,3922,4814,3154,3922,4814,3922,4812,3922,3154,4814,4812,4814,3922,3154,3154,4812,4812,4814,4814,3154,4812,3922
4814,3922,3922,3922,4814,4814,4812,4812,4812,3922,4812,4812,3154,3922,3922,4812,4812,3154,3154,3154,3922,3154,4814,3922,3922,3154,3922,3922,3154,3154,4812,4814,4814,3922,4812,4814,3922,4814,4814,3154,4814,4812,3154,3922,4812,3154,4814,3922,4814,4812,4814,4812,4812,4812,3154,3922,4814,4814,3922,4814,3922,3154,4814,4814,4814,3922,4812,3922,4812,4812,4814,3154,3922,4812,4814,4814,4812,4814,4812,3154,3154,4814,3922,3154,3154,3922,3154,4812,3922,3922,3154,4812,3154,3154,3154,4812,4812,3154,4814,3154,4814,3154,4814,4812,4814,3922,3154,3922,4814,4814,3154,3922,4814,3154,3154,4812,4814,3922,4812,3154
4814,3922,4812,4814,3154,3922,3922,3154,4814,4812,3154,4812,4812,4812,3154,3154,4812,4812,3922,3154,3154,3154,3154,3154,3154,4814,3922,3922,3154,4812,3922,3922,4814,4814,4812,3922,4812,3922,4814,4812,4812,3922,3154,4812,4812,3154,4814,3922,3154,3154,3154,4814,4812,3922,4814,4812,4812,3154,3154,3922,4812,3154,4814,4814,3154,3922,4814,4814,3154,4812,4812,4814,3922,4814,4812,3154,4814,3154,3154,3922,4814,4814,3922,4814,3922,4812,4814,4814,3154,3922,4812,3922,3922,3922,3154,3154,4814,4814,3922,3922,3922,3154,3922,4812,3154,4812,4812,4814,4814,4812,4812,3922,4812,4812,3922,3922,3922,3154,4812,4814
